round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
78,Centralized,Resnet34,0.16001500117778777,0.4122,0.4161600890583784,0.4121999999999999,0.4102094268111703
79,Centralized,Resnet34,0.16497535438537597,0.4002,0.4140147102124635,0.40019999999999994,0.4020275059448585
80,Centralized,Resnet34,0.15812324862480165,0.4097,0.4176358220400945,0.4097,0.4075504663608823
81,Centralized,Resnet34,0.1604325307369232,0.4082,0.4173695528049295,0.40820000000000006,0.40789562802166
82,Centralized,Resnet34,0.16082410843372344,0.4126,0.4168445805879744,0.4126000000000001,0.4114482359504548
83,Centralized,Resnet34,0.16227169032096864,0.4106,0.4201917965104227,0.4106,0.4091202747472788
84,Centralized,Resnet34,0.16379044375419616,0.4093,0.4160817979886702,0.40930000000000005,0.4089982769224985
85,Centralized,Resnet34,0.16037847318649293,0.4106,0.41624502851262407,0.4106,0.40949816068967415
86,Centralized,Resnet34,0.16424284975528716,0.4123,0.4194999878779395,0.41229999999999994,0.41013765975231387
87,Centralized,Resnet34,0.16657607488632203,0.407,0.4200301865876539,0.40700000000000003,0.40778134803109384
88,Centralized,Resnet34,0.1649684833049774,0.4114,0.41268929139392363,0.4114,0.4083315652190609
89,Centralized,Resnet34,0.16315277266502382,0.4072,0.4132713914507522,0.4071999999999999,0.405988461798434
90,Centralized,Resnet34,0.16388012351989745,0.4111,0.41630111704225586,0.4111000000000001,0.41013315953741725
91,Centralized,Resnet34,0.16445644850730895,0.4133,0.41665155556968564,0.41330000000000006,0.41063721699231226
92,Centralized,Resnet34,0.16484829187393188,0.4103,0.41565988779982005,0.41029999999999994,0.4093536042856379
93,Centralized,Resnet34,0.1624417756795883,0.414,0.41513837140760623,0.414,0.41128491271414985
94,Centralized,Resnet34,0.1678982740879059,0.4101,0.4143403395426922,0.41009999999999996,0.4080495187723108
95,Centralized,Resnet34,0.17003695669174193,0.4057,0.4122664829441803,0.40569999999999995,0.4034262458411518
96,Centralized,Resnet34,0.16554250111579896,0.4067,0.41130264689070783,0.40669999999999995,0.40422538211739373
97,Centralized,Resnet34,0.16472523369789124,0.4105,0.4149412709884572,0.4105,0.4090117886523422
