round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
87,Federated,Mobilenet_v2,0.08435938360691071,0.3236,0.3274292931464757,0.32360000000000005,0.31622560324828647,0.33440000000000003,0.34092600863189093,0.3429826284826285,0.31135885030002675
88,Federated,Mobilenet_v2,0.08409520217180252,0.3254,0.3265569141432335,0.3253999999999999,0.31842328769066247,0.34080000000000005,0.3445930957930958,0.34760202020202013,0.3175490689385695
89,Federated,Mobilenet_v2,0.08406962566375732,0.3278,0.33072015648848563,0.3277999999999999,0.32097063582521385,0.32360000000000005,0.3235843378843379,0.3219187257187257,0.29521049984823705
90,Federated,Mobilenet_v2,0.08382932946681976,0.3244,0.3263628117769113,0.32439999999999997,0.31781748587804415,0.3216,0.3238290404040404,0.3258200022200023,0.2969678488619261
91,Federated,Mobilenet_v2,0.08357531902790069,0.3277,0.3296265580898986,0.32769999999999994,0.3208642754669047,0.3376,0.3398596015096015,0.3410426573426574,0.3131786630454346
92,Federated,Mobilenet_v2,0.08372178931236267,0.3297,0.33770248639236805,0.32970000000000005,0.3227880544791477,0.32320000000000004,0.32563978492267964,0.32302094017094013,0.2945327961546537
93,Federated,Mobilenet_v2,0.08342612127065659,0.3306,0.3331157046327864,0.33059999999999995,0.32367671602123693,0.33480000000000004,0.3379783044440939,0.33887842712842714,0.31106508630688195
94,Federated,Mobilenet_v2,0.08337950570583344,0.3267,0.3335029191475919,0.3267000000000001,0.3225112191792119,0.33920000000000006,0.33664549159990337,0.34002902097902094,0.31409986748642693
95,Federated,Mobilenet_v2,0.08327812786102295,0.3339,0.3379218990386947,0.3339000000000001,0.32700798223303956,0.33999999999999997,0.3388797862955758,0.33811183261183264,0.31146925346755067
96,Federated,Mobilenet_v2,0.08321685360670089,0.3285,0.3344974313539065,0.3285,0.3234907995409315,0.3452,0.35193787878787874,0.34666814851814853,0.32235181862752194
97,Federated,Mobilenet_v2,0.0829733758687973,0.3339,0.33708323587529665,0.3338999999999999,0.3281460282181753,0.344,0.3512000222000222,0.3466323620823621,0.32185477106163607
98,Federated,Mobilenet_v2,0.08272007368803025,0.336,0.3392241948799393,0.336,0.33055478220200285,0.33359999999999995,0.33227753357753353,0.33747216672216673,0.30675359527999857
99,Federated,Mobilenet_v2,0.08274395732879639,0.3331,0.3384704276152399,0.3331,0.3282111218420058,0.34240000000000004,0.3428674355056708,0.344830414030414,0.3164749899568731
100,Federated,Mobilenet_v2,0.08272035442590714,0.3356,0.3409564985209269,0.33559999999999995,0.33115491625642357,0.35080000000000006,0.35484442224442225,0.34615317460317463,0.32600753893394757
