round,strategy,fl_scale,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
85,FedAvg,1.0,2.304866425598724,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11399999999999999,0.011400000000000002,0.1,0.02032430030001358
86,FedAvg,1.0,2.3050114263462116,0.1,0.010004001600640255,0.1,0.018188432157148052,0.092,0.0092,0.1,0.016810793596354772
87,FedAvg,1.0,2.3050332582449613,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.0102,0.1,0.018455951747337634
88,FedAvg,1.0,2.305002882510801,0.1,0.010004001600640255,0.1,0.018188432157148052,0.09,0.009014141414141414,0.1,0.016495691269795474
89,FedAvg,1.0,2.3050295039068294,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.010026262626262626,0.1,0.018157249648075337
90,FedAvg,1.0,2.3048266247857976,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.0106,0.1,0.019001548977262257
91,FedAvg,1.0,2.3051661207706116,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.01,0.1,0.018042320689950833
92,FedAvg,1.0,2.304807433599158,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.01,0.1,0.018116162416722616
93,FedAvg,1.0,2.305155775215052,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11399999999999999,0.0114,0.1,0.02033065150245498
94,FedAvg,1.0,2.3050688309005545,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017702531359335815
95,FedAvg,1.0,2.304806319973137,0.1,0.010004001600640255,0.1,0.018188432157148052,0.08600000000000001,0.0086,0.1,0.015821653616389104
96,FedAvg,1.0,2.3051325580741784,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10999999999999999,0.011000000000000001,0.1,0.0196874788409337
97,FedAvg,1.0,2.3051473551158663,0.1,0.010004001600640255,0.1,0.018188432157148052,0.088,0.0088,0.1,0.016131214935124732
98,FedAvg,1.0,2.305099182491061,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017702531359335815
99,FedAvg,1.0,2.305021234705478,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.010600000000000002,0.1,0.019001548977262257
100,FedAvg,1.0,2.3048536023007165,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10199999999999998,0.0102,0.1,0.018455951747337634
1,FedAvg,2.0,2.306232443338708,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.1,0.019969544693162786,0.10105263157894738,0.02000098010889372
2,FedAvg,2.0,2.3066582860825937,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.107,0.020635353535353534,0.10117647058823531,0.021288015377232107
3,FedAvg,2.0,2.3061563787581045,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.095,0.01943681031419725,0.10142857142857145,0.019658315276816742
4,FedAvg,2.0,2.30596794961374,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.102,0.0499889258114394,0.1033603238866397,0.02433996301100557
5,FedAvg,2.0,2.3062857736515094,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09200000000000001,0.01917669153850058,0.10076923076923079,0.01817497542859881
6,FedAvg,2.0,2.305988972700095,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.089,0.00892166895081468,0.10000000000000002,0.016341421368944304
7,FedAvg,2.0,2.306599194490457,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10900000000000001,0.02750398845401779,0.10242857142857145,0.02367821468921944
8,FedAvg,2.0,2.306377658361121,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.109,0.04733945647326,0.10223193473193475,0.024866195280977058
9,FedAvg,2.0,2.306049618539931,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.102,0.03507963700174755,0.10230769230769232,0.022071164652529257
10,FedAvg,2.0,2.3059457555601868,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.107,0.04040076697650279,0.1042730953257269,0.02761213650526108
11,FedAvg,2.0,2.306355322463603,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.108,0.020741825288056442,0.10076923076923079,0.020794801768809976
12,FedAvg,2.0,2.3060262203216553,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09600000000000002,0.034461987219130075,0.10205263157894738,0.020845357698064133
13,FedAvg,2.0,2.306664656989182,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.11099999999999999,0.021046347901121767,0.10076923076923078,0.021281342296048177
14,FedAvg,2.0,2.3061066367958167,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10500000000000001,0.010533780011166947,0.10000000000000002,0.019021871186254747
15,FedAvg,2.0,2.306371734112124,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09300000000000001,0.009331714126186488,0.09833333333333336,0.01699168991153145
16,FedAvg,2.0,2.3062921566299246,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09499999999999999,0.009518592964824121,0.10000000000000002,0.017313711247556745
17,FedAvg,2.0,2.3062492805191233,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.097,0.009726633165829146,0.10000000000000002,0.01770742058387918
18,FedAvg,2.0,2.3063485290430767,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10400000000000001,0.01041859296482412,0.10000000000000002,0.01877949184813762
19,FedAvg,2.0,2.306218998341621,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.098,0.02975087051418709,0.10153846153846155,0.02060325677390661
20,FedAvg,2.0,2.3067121898071674,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.094,0.01936348408710218,0.10153846153846156,0.01973635241722177
21,FedAvg,2.0,2.306678554679774,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.1,0.010073184102329831,0.10000000000000002,0.018263949964030975
22,FedAvg,2.0,2.3065137501004376,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.106,0.050382214100807066,0.10336032388663968,0.024866662731319673
23,FedAvg,2.0,2.3060617537438115,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10600000000000001,0.033719208770097736,0.1040769230769231,0.02560058093073685
24,FedAvg,2.0,2.306124708320521,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10500000000000001,0.030465663342091165,0.10105263157894738,0.02092145701645858
25,FedAvg,2.0,2.306205185153816,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.097,0.029677256198440805,0.10153846153846156,0.020421106412817216
26,FedAvg,2.0,2.3061762731286546,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.098,0.022987535250987026,0.1030769230769231,0.022589245900418452
27,FedAvg,2.0,2.3060326546053345,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.103,0.020275701741028378,0.10142857142857144,0.021098118119876576
28,FedAvg,2.0,2.306420030473154,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09699999999999999,0.029667113344500277,0.10076923076923079,0.019031730470986653
29,FedAvg,2.0,2.3060718638987483,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.111,0.04408892987456581,0.10550549450549451,0.02880175445534182
30,FedAvg,2.0,2.3064731646187697,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10400000000000001,0.05026394599258921,0.10205263157894738,0.022428106871089825
31,FedAvg,2.0,2.3064689455153067,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10800000000000001,0.03073979493426729,0.10142857142857145,0.022018409122872735
32,FedAvg,2.0,2.3064797648900672,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.101,0.020063022181615146,0.10083333333333333,0.01978598671340607
33,FedAvg,2.0,2.3062547158591356,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.109,0.01754236495506296,0.10066889632107025,0.022081333490143094
34,FedAvg,2.0,2.3064036520221567,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.107,0.02390308268512743,0.1030769230769231,0.024070567723742362
35,FedAvg,2.0,2.3061651459223107,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10400000000000001,0.030356664030813964,0.10105263157894738,0.020716122794252417
36,FedAvg,2.0,2.306264047381244,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.101,0.023311789063762127,0.10200000000000002,0.02153269263174686
37,FedAvg,2.0,2.3067958958541293,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.093,0.009328140703517588,0.10000000000000002,0.01698975992417909
38,FedAvg,2.0,2.305951836742932,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.095,0.02604928985284315,0.10230769230769232,0.021027986152749298
39,FedAvg,2.0,2.306423093699202,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.105,0.010529145728643215,0.10000000000000002,0.019030801108930732
40,FedAvg,2.0,2.306558319284946,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.094,0.029097038561546665,0.10302968960863698,0.024075683929549646
41,FedAvg,2.0,2.306197754944427,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.1,0.010039292421704482,0.10000000000000002,0.01820958435759195
42,FedAvg,2.0,2.306036988391152,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.101,0.010124365482233503,0.10000000000000002,0.018347771746522967
43,FedAvg,2.0,2.306592757188821,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.105,0.010553976955484493,0.10000000000000002,0.019070247132704696
44,FedAvg,2.0,2.306658983230591,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09899999999999999,0.02987614841886199,0.10076923076923078,0.0193681995021715
45,FedAvg,2.0,2.3064670321307603,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10400000000000001,0.020373764221816672,0.10153846153846156,0.021429950753278713
46,FedAvg,2.0,2.3066074274763277,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.107,0.040487691498100685,0.10293859649122808,0.024308430925253355
47,FedAvg,2.0,2.3064154341251037,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.11099999999999999,0.04423430051254233,0.1027692307692308,0.024570523397874258
48,FedAvg,2.0,2.3065954854216755,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.101,0.016726345231773392,0.10142857142857145,0.020607818777697323
49,FedAvg,2.0,2.3064932793001587,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.106,0.02059641642556215,0.10076923076923078,0.020552665026626234
50,FedAvg,2.0,2.3064308890813514,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.096,0.016216828180279957,0.10153846153846156,0.019865459365051512
51,FedAvg,2.0,2.3063522652734685,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.093,0.009335231714126186,0.09833333333333334,0.016969383210208897
52,FedAvg,2.0,2.3060393273075923,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.093,0.019274358100299992,0.10153846153846156,0.019592980437426327
53,FedAvg,2.0,2.3064510097986535,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.103,0.03683662559838108,0.10259109311740891,0.02293689861594567
54,FedAvg,2.0,2.306419879575319,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.098,0.019743875945383484,0.10117647058823531,0.01976497471276758
55,FedAvg,2.0,2.3062891628168805,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09899999999999999,0.014857946815089673,0.10142857142857144,0.020094883993691432
56,FedAvg,2.0,2.3063822667809983,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10800000000000001,0.03073015075376884,0.10153846153846155,0.02220462141392374
57,FedAvg,2.0,2.3059433743923523,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.102,0.03006353992183138,0.10230769230769232,0.022355147393309252
58,FedAvg,2.0,2.3062902553172053,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.108,0.015776587016716234,0.10076923076923078,0.020699758703148986
59,FedAvg,2.0,2.306643516202516,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09400000000000001,0.02261461053671271,0.10307692307692308,0.021909096611127627
60,FedAvg,2.0,2.306540972069849,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09,0.009069521074761564,0.10000000000000002,0.016576824403225627
61,FedAvg,2.0,2.3059065915361234,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.102,0.010251592990332374,0.10000000000000002,0.018580675056135636
62,FedAvg,2.0,2.306906796708892,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10500000000000001,0.030472779500228933,0.101,0.020772313125005836
63,FedAvg,2.0,2.3061584852918795,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.1,0.02994884016039795,0.10142857142857145,0.02069094347486975
64,FedAvg,2.0,2.306083534337297,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.096,0.01954583523679001,0.10153846153846156,0.02002581994839546
65,FedAvg,2.0,2.306707877147047,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.102,0.010263627139440215,0.10000000000000002,0.018525272897602325
66,FedAvg,2.0,2.3060428703887554,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09700000000000002,0.03948043947368489,0.10291721132897605,0.02254014167404002
67,FedAvg,2.0,2.306516357615024,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10200000000000001,0.06995787015887517,0.10396703296703297,0.025505904048986946
68,FedAvg,2.0,2.306171299536017,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10200000000000001,0.016836502076603598,0.10105263157894738,0.020239626509958794
69,FedAvg,2.0,2.306366205215454,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10500000000000001,0.020463935840820263,0.10076923076923079,0.02033237005922457
70,FedAvg,2.0,2.3064544351795053,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.101,0.020084896100252072,0.10105263157894738,0.020187482913245035
71,FedAvg,2.0,2.3058025293712374,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.11000000000000001,0.034114721456330516,0.10328173374613005,0.025182614403428446
72,FedAvg,2.0,2.3058877987197683,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.1,0.029987915787727023,0.10153846153846155,0.020945762864781597
73,FedAvg,2.0,2.306512069098557,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.112,0.040964544946957004,0.10384615384615385,0.026504734375026283
74,FedAvg,2.0,2.306244315980356,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.096,0.009615075376884422,0.10000000000000002,0.017444705718669944
75,FedAvg,2.0,2.3062188534796992,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09499999999999999,0.02940316874327026,0.10230769230769232,0.021230606103678124
76,FedAvg,2.0,2.3061523709116103,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.107,0.020679372996861456,0.10153846153846156,0.021942013050379183
77,FedAvg,2.0,2.3065283841724638,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10099999999999999,0.01019237602152175,0.0990909090909091,0.018455391949694006
78,FedAvg,2.0,2.306090810630895,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.096,0.022822817878553406,0.10153846153846156,0.020070792888549054
79,FedAvg,2.0,2.30668435217459,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.109,0.01756050723624306,0.1000909090909091,0.021334776830011806
80,FedAvg,2.0,2.3062313749820373,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10099999999999999,0.010220681294542261,0.0982608695652174,0.01847580875601495
81,FedAvg,2.0,2.3060798282864727,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10699999999999998,0.020662022232373987,0.10076923076923079,0.020674370116495356
82,FedAvg,2.0,2.306730744204944,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09400000000000001,0.03917719912694787,0.10067451935300907,0.021595550727199965
83,FedAvg,2.0,2.306253943262221,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.08900000000000001,0.02888512341132585,0.10105263157894738,0.01826737770139665
84,FedAvg,2.0,2.306253261204007,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.085,0.00856124186022663,0.09888888888888889,0.015720804971519124
85,FedAvg,2.0,2.306050327759755,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09899999999999999,0.00994993655144409,0.10000000000000002,0.017999151746090025
86,FedAvg,2.0,2.306144675122032,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.102,0.030051383178518857,0.10200000000000001,0.021858917993722995
87,FedAvg,2.0,2.3061654175384136,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.107,0.023943075888080097,0.10113043478260872,0.022620558762610425
88,FedAvg,2.0,2.3064339523073993,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.09000000000000001,0.028997900803903257,0.09910256410256411,0.017922557001326698
89,FedAvg,2.0,2.3063298841066,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.089,0.02884783513527232,0.10014354066985647,0.01820330476869806
90,FedAvg,2.0,2.3065810595886616,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.102,0.01026801353707312,0.10000000000000002,0.018584880036714897
91,FedAvg,2.0,2.3062370004533213,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.095,0.009509045226130655,0.10000000000000002,0.01729779235014985
92,FedAvg,2.0,2.30647707589065,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.097,0.01966258057966601,0.10142857142857145,0.020044360341324292
93,FedAvg,2.0,2.3063149331491206,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.094,0.009505527354765933,0.09833333333333336,0.01726800330493901
94,FedAvg,2.0,2.3063891296145282,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10000000000000002,0.01004135830668494,0.09833333333333336,0.01814944767775326
95,FedAvg,2.0,2.306177854537964,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.1,0.01001708542713568,0.10000000000000002,0.018167473812415944
96,FedAvg,2.0,2.306127644792388,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.092,0.03409275816310992,0.10069347319347322,0.019503199868465496
97,FedAvg,2.0,2.3065052636062044,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10400000000000001,0.05023978985838282,0.10248120300751881,0.02321654166318329
98,FedAvg,2.0,2.306835651397705,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.099,0.023100666564118338,0.10307692307692308,0.0227744821939418
99,FedAvg,2.0,2.306668529027625,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.095,0.029490002440031773,0.1011764705882353,0.019475423730597616
100,FedAvg,2.0,2.306396653380575,0.1001,0.026673671570099068,0.1001,0.018392202954383225,0.10800000000000001,0.03560689450136687,0.10353846153846155,0.025118940721170695
1,FedAvg,4.0,2.30531645726554,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0905,0.012342141905564093,0.09665047351022961,0.018158364913526844
2,FedAvg,4.0,2.3055625897419603,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.091,0.01827687815257388,0.09696999726386037,0.02027710172973605
3,FedAvg,4.0,2.3051143145259423,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09549999999999999,0.012244335953873142,0.09620290235160416,0.01837186925630602
4,FedAvg,4.0,2.305225444745414,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.10750000000000001,0.011005425879358408,0.09533480437852274,0.01970987624714897
5,FedAvg,4.0,2.305073113381108,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0975,0.013605556588748808,0.0953171243033185,0.01940987381600111
6,FedAvg,4.0,2.305732141567182,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.105,0.014038419067306246,0.09887922895357987,0.020681941771963384
7,FedAvg,4.0,2.30552141274078,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0885,0.011063272051410184,0.09504499565475175,0.01744538323230984
8,FedAvg,4.0,2.3055975588062143,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.1055,0.018746129474173954,0.09649260450782059,0.022568459235796152
9,FedAvg,4.0,2.3055551384068744,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.096,0.009868744577668974,0.09523118279569892,0.017848852986302205
10,FedAvg,4.0,2.305684874329386,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.093,0.016974916231858775,0.0994148356884206,0.01948792994573235
11,FedAvg,4.0,2.305523887465272,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09699999999999999,0.01578401399220923,0.09977987188962799,0.020370822472858097
12,FedAvg,4.0,2.3053135600271104,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.097,0.0121762394153999,0.09723015873015874,0.01878433390338854
13,FedAvg,4.0,2.3055215666565716,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.1055,0.014088641062209932,0.09618435082468378,0.020686470459782065
14,FedAvg,4.0,2.3054482997218266,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.093,0.014815952480503155,0.09865598597162442,0.019795623528698864
15,FedAvg,4.0,2.3055323799954186,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.1,0.012704271534100895,0.09478809672712113,0.019219475113005962
16,FedAvg,4.0,2.3052427436732037,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.1,0.012733297743626715,0.09800793650793652,0.01984555105679462
17,FedAvg,4.0,2.305624288848684,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09449999999999999,0.015721807114557684,0.09962101787101788,0.019100245032692694
18,FedAvg,4.0,2.3054645906520794,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.111,0.01464672889400207,0.09735755557016487,0.021714012284084157
19,FedAvg,4.0,2.3053895551947097,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0955,0.011300008383884308,0.09526202711488031,0.018292292463368942
20,FedAvg,4.0,2.305551559110231,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0875,0.015228487274998901,0.09806097674508374,0.019073901904132554
21,FedAvg,4.0,2.305470463595813,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.096,0.01307041492644018,0.09506263995642437,0.019103352778998738
22,FedAvg,4.0,2.305543196352222,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09650000000000002,0.009876720459408642,0.0955870748711032,0.01787737500723561
23,FedAvg,4.0,2.3050262535674664,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.091,0.014495453075577496,0.09697222222222224,0.01818921257003433
24,FedAvg,4.0,2.305660917789121,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.11,0.012822037763345728,0.0973164605630091,0.020927374820512965
25,FedAvg,4.0,2.3055568646781053,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0855,0.01310498790626865,0.09489166976480115,0.017318076181475083
26,FedAvg,4.0,2.3052458491506456,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.10749999999999998,0.014215337226199413,0.09385329695615015,0.02113044055414392
27,FedAvg,4.0,2.3054954794388784,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0935,0.009614394215884765,0.09415839414458835,0.017381145645123133
28,FedAvg,4.0,2.3051568224460266,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09799999999999999,0.015431835570745742,0.09945800544903843,0.02057474055974571
29,FedAvg,4.0,2.3057391915140273,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0955,0.013457568629207679,0.09534835400197321,0.019225965592092352
30,FedAvg,4.0,2.3053294948384733,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.098,0.015447127027506653,0.09730158693001055,0.020073432785581814
31,FedAvg,4.0,2.3054818533643893,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.098,0.010139790300017357,0.09360246422545089,0.01822753066099169
32,FedAvg,4.0,2.3056228492833393,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.08549999999999999,0.008797177062447984,0.0944982319018511,0.01606371136831298
33,FedAvg,4.0,2.3054749271537682,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09749999999999999,0.011393297593615083,0.09457487913740975,0.01861506587298616
34,FedAvg,4.0,2.305378129210653,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0945,0.01358110653977579,0.09526765947535139,0.019451505476011575
35,FedAvg,4.0,2.3058970910084398,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.11,0.016160515661105313,0.09608127199137922,0.021457473436929247
36,FedAvg,4.0,2.305415102198154,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0965,0.012638813368210771,0.09522993140221811,0.01914383887009316
37,FedAvg,4.0,2.3054921747762944,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.1015,0.01729026761012362,0.09931729344571708,0.021632450246888705
38,FedAvg,4.0,2.305672343773178,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.10400000000000001,0.014825206805939085,0.09670454177544123,0.0205469459555409
39,FedAvg,4.0,2.3052188837075533,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0885,0.011055131389875761,0.09456994917305182,0.01718542051489702
40,FedAvg,4.0,2.305577761010279,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0925,0.009455824261402597,0.09503049525000745,0.017166882280158
41,FedAvg,4.0,2.305637247954743,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.099,0.015967678780695514,0.09632259001161439,0.020324142539350096
42,FedAvg,4.0,2.3058754281152654,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09399999999999999,0.0146387008989197,0.09622396272222668,0.019430595053665553
43,FedAvg,4.0,2.305245148984692,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09099999999999998,0.015954330386953812,0.09783532154120389,0.019372278131151287
44,FedAvg,4.0,2.3053517462332036,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09899999999999999,0.012619511911534539,0.09635772357723578,0.019672072382128727
45,FedAvg,4.0,2.305628266515611,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09800000000000002,0.020051232289009523,0.09892790670494307,0.02078781167929523
46,FedAvg,4.0,2.3059600968904133,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.098,0.012862426629445901,0.0948041224882295,0.01882971209792987
47,FedAvg,4.0,2.3054125127913077,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.10350000000000001,0.01922864598499096,0.09924586373896084,0.022840818169314433
48,FedAvg,4.0,2.305530825747719,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.08449999999999999,0.012596863055747885,0.09467713836124537,0.017100978935140523
49,FedAvg,4.0,2.305430563190315,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.088,0.013372700799271017,0.09615931111898854,0.01768322094028388
50,FedAvg,4.0,2.3052864165245732,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09699999999999999,0.01864048978038226,0.09893553096428273,0.02150298194947003
51,FedAvg,4.0,2.3057846932471553,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0945,0.014308751305129652,0.09652409988385599,0.018985786604382257
52,FedAvg,4.0,2.3054849105545236,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.088,0.010923288696383768,0.09592962592962592,0.017211388686072603
53,FedAvg,4.0,2.3052327089671847,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09150000000000001,0.012934419832399721,0.09530155752106972,0.018976714513556616
54,FedAvg,4.0,2.305335123327714,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.09850000000000002,0.011720976850309596,0.09489615533517973,0.019119538433566084
55,FedAvg,4.0,2.3056003292904625,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.08700000000000001,0.011382525212882355,0.09778319896730596,0.01722402242887382
56,FedAvg,4.0,2.305566253541391,0.0972,0.010724336392098946,0.0972,0.01838363629440478,0.0965,0.014193986945179014,0.09591753774680603,0.01921329532331057
